,summary,Impacts,Hazard,Adaptation,Causes,Mitigation,word
kühlung sorg+en,4.713511571152515,0.45517773361835057,-0.16742974472191285,0.24444204884529233,-0.7688182732078194,-0.3850143045137583,kühlung sorg+en
Jährlich,6.351629471258745,0.4862877739285135,-0.13505161922306902,0.2856395861453104,-1.0670964760937407,-0.3939252383246936,Jährlich
sorg+en jährlich,4.61689638999684,0.43677789773282905,-0.1296142824375356,0.23092466687463467,-0.7481077887540922,-0.3566732993555449,sorg+en jährlich
sterben,12.94132232571101,0.24798158798720046,0.17948244374072714,0.07595431705776835,-0.34537325438413813,-0.32718852324851094,sterben
jährlich sterb+en,6.328871071363254,0.47493742096973873,-0.09818694509894495,0.2832830404410862,-1.0635069609551073,-0.39333472436595635,jährlich sterb+en
sterb+en laut,6.433084578385961,0.4711910142011554,-0.08017959790014702,0.29245924989439426,-1.0798392263837466,-0.41050771868328545,sterb+en laut
laut un+-+umwelt+programm,6.911660578903317,0.5429372307812558,-0.25545416465346027,0.33844744075371613,-1.151595010695289,-0.5417917877835666,laut un+-+umwelt+programm
million mensch+en,8.393686021515377,0.4685724425117181,0.031884774726646324,0.3656504236272234,-1.3458648455635671,-0.5682813338214447,million mensch+en
mensch+en extrem+er,10.654373764751888,0.4437507979697669,0.26200153193989717,0.36742258375445774,-1.5843555764456527,-0.7605267116356247,mensch+en extrem+er
extrem+er hitze,28.415903015104345,0.7080231563875835,-0.5891908101142986,0.6084011211094515,-2.565334040226377,-1.8353580812460917,extrem+er hitze
neuer,9.461912564941278,0.5084404807033318,-0.21357705012667738,0.4326082285412387,-1.4656596229739756,-0.5319271367286952,neuer
ein neu+er,9.461912564941278,0.5084404807033318,-0.21357705012667738,0.4326082285412387,-1.4656596229739756,-0.5319271367286952,ein neu+er
neu+er aktion+s+plan,8.676767811460389,0.4805852860290083,-0.19361382133881094,0.3954487546314437,-1.3790341738337575,-0.39836951120138225,neu+er aktion+s+plan
aktion+s+plan stadt+e,7.7166148933861,0.40495636632373805,-0.20472879490289242,0.3020383759080923,-1.261760869021925,-0.05956369133887811,aktion+s+plan stadt+e
stadt+e nachhaltig+en,8.007921451376124,0.28853111874581705,-0.2991566911727162,0.17785503020617235,-1.2988163196563158,0.3396665487976201,stadt+e nachhaltig+en
nachhaltig+en lösung+en,4.7285923857626235,0.308421553666751,-0.1428255482717176,0.20250214325607144,-0.7720126518129923,0.01259161875764424,nachhaltig+en lösung+en
lösung+en kühl+en,4.534133810744636,0.3155236650880573,-0.12393501495640047,0.2072869912343301,-0.7300191508464774,-0.044324121860722994,lösung+en kühl+en
kühl+en helf+en,4.419972600377043,0.31710959784738896,-0.11426787261025965,0.20745325619527508,-0.7045185835213921,-0.07051443950683768,kühl+en helf+en
hin+zu+füg+en jährlich,4.229845378527325,0.3274557820402032,-0.04205701899461167,0.2317338988536089,-0.6605505253111683,-0.2224152173464053,hin+zu+füg+en jährlich
Lösunge…,4.662157988553829,0.28058872456040873,-0.1286764115374888,0.21665127999030023,-0.7578635150787635,0.02674075549187327,Lösunge…
nachhaltig+en lösunge…,4.662157988553829,0.28058872456040873,-0.1286764115374888,0.21665127999030023,-0.7578635150787635,0.02674075549187327,nachhaltig+en lösunge…
+1326,4.452863031741825,0.2883765944048252,-0.10821412844848124,0.22158051935173997,-0.711932353679534,-0.034603893805538376,+1326
lösunge… +1326,4.452863031741825,0.2883765944048252,-0.10821412844848124,0.22158051935173997,-0.711932353679534,-0.034603893805538376,lösunge… +1326
+1326 char+s,4.35821896538233,0.2898043682988126,-0.10019785527568838,0.22152327352984616,-0.6904485661868209,-0.056444422172266556,+1326 char+s
Grüne,13.12997126065131,-0.8629456542562433,-0.3023599657827654,-0.3767734976919847,-0.7607267482569362,1.0833475767026375,Grüne
werfen,4.70587735444622,-0.7967185077164998,-0.6932613034228248,0.4585600365770248,-0.7671973148976413,0.7697913772788235,werfen
grüne werf+en,2.9683778051678096,-0.335921889329961,-0.23246468503628576,0.3485808160063023,-0.3064006965111021,0.3515677738597613,grüne werf+en
werf+en merz,2.99211197298448,-0.3438857628173714,-0.24042855852369627,0.35649947886148065,-0.31436456999851264,0.3569331154759822,werf+en merz
Verschwendung,3.0105820714895506,-0.35003971857741634,-0.24658251428374137,0.3626134384691075,-0.3205185257585577,0.360945130722727,Verschwendung
merz verschwendung,3.0105820714895506,-0.35003971857741634,-0.24658251428374137,0.3626134384691075,-0.3205185257585577,0.360945130722727,merz verschwendung
verschwendung sondervermögen,3.090753807874841,-0.3763212912066376,-0.27286408691296254,0.3887191585921361,-0.3468000983877788,0.37675441224780454,verschwendung sondervermögen
sondervermögen der,3.21160521548909,-0.41467715856015924,-0.31121995426648424,0.42701596285701005,-0.38515596574130057,0.39590754989923477,sondervermögen der
der grün+en,4.862061731784421,-0.8293688518811445,-0.7259116475874693,0.4262621348991874,-0.7998476590622858,0.8166197537710055,der grün+en
ermöglichten,4.261479087621737,-0.6975225829666851,-0.5940653786730101,0.6089096110437955,-0.6680013901478266,0.5446349185285364,ermöglichten
grün+en ermöglich+ten,4.261479087621737,-0.6975225829666851,-0.5940653786730101,0.6089096110437955,-0.6680013901478266,0.5446349185285364,grün+en ermöglich+ten
ermöglich+ten sondervermögen,4.29851287930351,-0.7061754001395097,-0.6027181958458345,0.6236702347576077,-0.676654207320651,0.5363609472333734,ermöglich+ten sondervermögen
sondervermögen infrastruktur,6.706000481715967,-1.150908999157188,-1.047451794863513,0.9701276314100052,-1.1213878063383294,0.40683542917043714,sondervermögen infrastruktur
infrastruktur klima+neutralität,6.709275598017413,-1.1513972658685172,-1.0479400615748422,0.35135818747888586,-1.1218760730496586,1.0281703109161515,infrastruktur klima+neutralität
ernüchternden,4.368403480809086,-0.722303885436254,-0.6188466811425791,0.49611205550884063,-0.6927826926173953,0.6803142322339008,ernüchternden
nach ernüchter+nd+en,4.368403480809086,-0.722303885436254,-0.6188466811425791,0.49611205550884063,-0.6927826926173953,0.6803142322339008,nach ernüchter+nd+en
Jahresgutachten,4.108261437742775,-0.6609062104461885,-0.5574490061525132,0.4865082571187536,-0.6313850176273297,0.633806337718042,Jahresgutachten
ernüchter+nd+en jahr+es+gutachten,4.108261437742775,-0.6609062104461885,-0.5574490061525132,0.4865082571187536,-0.6313850176273297,0.633806337718042,ernüchter+nd+en jahr+es+gutachten
wirtschaftlichen,3.86772181800397,-0.6005719354642723,-0.4971147311705974,0.47031463871762563,-0.5710507426454138,0.588569250028614,wirtschaftlichen
jahr+es+gutachten wirtschaftlich+en,3.86772181800397,-0.6005719354642723,-0.4971147311705974,0.47031463871762563,-0.5710507426454138,0.588569250028614,jahr+es+gutachten wirtschaftlich+en
wirtschaftlich+en lage,3.725685399041752,-0.5631571139279752,-0.4596999096343003,0.4570755818173156,-0.5336359211091166,0.560426127109514,wirtschaftlich+en lage
lage werf+en,3.6908281486085044,-0.5537571426684613,-0.4502999383747863,0.4533755927415527,-0.5242359498496028,0.5533151267999843,lage werf+en
werf+en bund+es+kanzler,3.6433844133431816,-0.5408193128324241,-0.43736210853874896,0.45847450094151215,-0.5112981200135653,0.5333085585317907,werf+en bund+es+kanzler
falsche,4.148372230298508,-0.6706223029154298,-0.5671650986217548,0.34482295750955755,-0.6411011100965711,0.7562922164051137,falsche
merz falsch+e,3.633693935205814,-0.5381560231435698,-0.4346988188498948,0.4772892372814174,-0.5086348303247114,0.5111888086306179,merz falsch+e
Mittelverwendung,3.0756047784137195,-0.3714078371067879,-0.26795063281311277,0.38383556160535576,-0.3418866442879291,0.3739629357388988,Mittelverwendung
falsch+e mittel+verwendung,3.0756047784137195,-0.3714078371067879,-0.26795063281311277,0.38383556160535576,-0.3418866442879291,0.3739629357388988,falsch+e mittel+verwendung
falsch+e mitt…,2.8788325599558764,-0.3052911301199687,-0.20183392582629353,0.2926476469224325,-0.27576993730110994,0.35506658643207256,falsch+e mitt…
+2377,2.8641377141985886,-0.3001736117884965,-0.1967164074948214,0.28897304908646093,-0.27065241896963776,0.3495401761541364,+2377
mitt… +2377,2.8641377141985886,-0.3001736117884965,-0.1967164074948214,0.28897304908646093,-0.27065241896963776,0.3495401761541364,mitt… +2377
+2377 chars,2.852316401308223,-0.29603771582837124,-0.1925805115346963,0.2859506992361819,-0.2665165230095126,0.345059443043906,+2377 chars
Weltweiter,3.391888272086924,-0.46929305801312493,-0.36583585371944977,-0.41570357472472674,0.8036262695328965,-0.4136254852889499,Weltweiter
weltweit+er anstieg,3.569307188352114,-0.5202777913507345,-0.41682058705705954,-0.4666883080623365,0.8545580912190172,-0.46461021862655966,weltweit+er anstieg
CO₂-Emissionen,6.788651126388843,-1.1631585452080961,-1.0597013409144211,-1.1095690619196983,1.2049714576644257,-0.879497524558201,CO₂-Emissionen
anstieg co₂-emission+en,3.9664413822833064,-0.6257755947337289,-0.522318390440054,-0.572186111445331,0.9453585516336876,-0.5701080220095541,anstieg co₂-emission+en
co₂-emission+en klima+wandel,4.976511764857666,-0.8526354760634856,-0.7491782717698106,-0.7990459927750875,1.0923473691679746,-0.7969679033393108,co₂-emission+en klima+wandel
spitzt,5.138535195386607,-0.8846743366894285,-0.7812171323957534,-0.8310848534010304,0.8303202639345537,0.2668914532665882,spitzt
klima+wandel spitz+t,3.8476163585913334,-0.5953601082019939,-0.491902903908319,-0.5417706249135957,0.9209710181333252,-0.539692535477819,klima+wandel spitz+t
spitz+t geb+t,3.361376249445223,-0.46025676744148125,-0.35679956314780614,-0.4066672841530833,0.7940385790169162,-0.4045891947173063,spitz+t geb+t
geb+t erst+e,3.752610600787925,-0.5703580372648939,-0.46690083297121887,-0.5167685539764958,0.8456383068475026,-0.28669701661499863,geb+t erst+e
Fortschritte,4.613508908522821,-0.7768949982826092,-0.6734377939889342,-0.7233055149942113,1.0114984882917863,-0.4932339776327139,Fortschritte
erst+e fortschritt+e,3.311098109644571,-0.44518616882959544,-0.3417289645359205,-0.39159668554119753,0.7776428502267135,-0.3895185961054206,erst+e fortschritt+e
fortschritt+e während,3.2994772137778603,-0.44167031513491195,-0.3382131108412369,-0.38808083184651393,0.7737427578062589,-0.386002742410737,fortschritt+e während
während weltweit+en,3.939729645487702,-0.6190183823385814,-0.5155611780449063,-0.5654288990501831,0.8905336821709732,-0.335357361688686,während weltweit+en
weltweit+en emission+en,5.154343290863685,-0.8877459959784074,-0.7842887916847323,-0.8341565126900092,1.0790665580947592,-0.6040849753285119,weltweit+en emission+en
emission+en neu+e,3.8912557685214137,-0.6066382044861873,-0.5031810001925123,-0.5530487211977894,0.8795052122868154,-0.3229771838362922,emission+en neu+e
Rekordwerte,3.238647281454917,-0.42306201618024286,-0.31960481188656775,-0.36947253289184473,0.7526083843380881,-0.36739444345606787,Rekordwerte
neu+e rekord+wert+e,3.238647281454917,-0.42306201618024286,-0.31960481188656775,-0.36947253289184473,0.7526083843380881,-0.36739444345606787,neu+e rekord+wert+e
rekord+wert+e erreich+en,3.1454647876988644,-0.3938679447444246,-0.29041074045074955,-0.34027846145602647,0.7176842507523216,-0.3382003720202497,rekord+wert+e erreich+en
erreich+en zeig+en,3.541225918444866,-0.5123792511210886,-0.40892204682741357,-0.4587897678326905,0.7861955155454418,-0.2287182304711934,erreich+en zeig+en
zeig+en china,3.4885313063162986,-0.4973870977847504,-0.3939298934910752,-0.4437976144963523,0.7696360842203791,-0.2137260771348551,zeig+en china
china brasilien,3.459110490787001,-0.4889177517099873,-0.3854605474163122,-0.43532826842158945,0.7600463930609865,-0.20525673106009215,china brasilien
brasilien fortschritt+e,3.6972554556899206,-0.5554970549507542,-0.45203985065707913,-0.501907571662356,0.831057678292036,-0.2718360343008589,brasilien fortschritt+e
bei welt+klima+konferenz,2.9716849084073207,-0.33703538046319387,-0.23357817616951904,-0.2834458971747958,0.642705688295747,-0.2813678077390191,bei welt+klima+konferenz
welt+klima+konferenz steh+t,2.9617195200557345,-0.33367629788520614,-0.23021909359153123,-0.28008681459680806,0.6379524717734844,-0.27800872516103137,welt+klima+konferenz steh+t
steh+t frage,2.963800572194946,-0.3343787011147536,-0.2309214968210785,-0.28078921782635563,0.6389495887952936,-0.27871112839057866,steh+t frage
frage raum,2.9708372045390172,-0.33675007942166924,-0.2332928751279942,-0.28316059613327127,0.642303473347761,-0.2810825066974944,frage raum
Reichen,3.3709240183013938,-0.46309317546774326,-0.35963597117406815,-0.40950369217934507,0.729700320844673,-0.17943215481784808,Reichen
raum reich+en,2.978956173139107,-0.3394792409653091,-0.23602203667163404,-0.28588975767691105,0.6461397294521009,-0.2838116682411342,raum reich+en
Entwicklungen,3.0152147199861847,-0.35157732416541376,-0.24812011987173874,-0.2979878408770158,0.6628472470073103,-0.2959097514412389,Entwicklungen
reich+en entwicklung+en,3.0152147199861847,-0.35157732416541376,-0.24812011987173874,-0.2979878408770158,0.6628472470073103,-0.2959097514412389,reich+en entwicklung+en
entwicklung+en global+en,3.496896947469376,-0.49978226808741744,-0.3963250637937423,-0.4461927847990193,0.8347044924272564,-0.4441146953632426,entwicklung+en global+en
global+en klima+ziel+e,4.062772217345589,-0.6497718320371474,-0.5463146277434721,-0.5961823487487492,0.7298622709220481,0.1791642624195165,global+en klima+ziel+e
welt stoß+t,4.261092327066743,-0.6974318214965981,-0.5939746172029232,-0.25402707145378906,0.8639356436563823,-0.4137708008467029,welt stoß+t
stoß+t weiterhin,3.3670313396804987,-0.461937727309612,-0.3584805230159369,-0.408348244021214,0.7283020987643856,-0.17827670665971673,stoß+t weiterhin
weiterhin kohlendioxid,3.3816228718765693,-0.4662620131528177,-0.36280480885914257,-0.4126725298644197,0.7335167241806657,-0.18260099250292242,weiterhin kohlendioxid
Trendwende,3.5068546592803536,-0.5026258065450001,-0.39916860225132506,-0.4490363232566021,0.7754819761185011,-0.21896478589510496,Trendwende
ein trend+wende,3.5068546592803536,-0.5026258065450001,-0.39916860225132506,-0.4490363232566021,0.7754819761185011,-0.21896478589510496,ein trend+wende
trend+wende bleib+t,3.602268346746798,-0.5294700226328586,-0.4260128183391836,-0.4758805393444606,0.8044519654225045,-0.24580900198296338,trend+wende bleib+t
bleib+t auch,3.761582580979839,-0.5727460473249257,-0.46928884303125085,-0.5191565640365279,0.8479416193584103,-0.28908502667503067,bleib+t auch
auch 2025,3.859994612229799,-0.5985720669599532,-0.49511486266627813,-0.5449825836715553,0.8721790056802149,-0.31491104631005795,auch 2025
2025 steig+en,3.9944125767102543,-0.632802808064466,-0.5293456037707909,-0.5792133247760679,0.9025148533217757,-0.3491417874145706,2025 steig+en
steig+en global+en,4.863059689475892,-0.829574084834389,-0.726116880540714,-0.775984601545991,1.0451136220133614,-0.5459130641844938,steig+en global+en
CO-Emissionen,4.600482940820278,-0.7740675643987057,-0.6706103601050304,-0.7204780811103075,1.0096104017712826,-0.4904065437488103,CO-Emissionen
global+en co+-+emission+en,4.600482940820278,-0.7740675643987057,-0.6706103601050304,-0.7204780811103075,1.0096104017712826,-0.4904065437488103,global+en co+-+emission+en
co+-+emission+en erneut,4.01905699512443,-0.6389535760654509,-0.5354963717717758,-0.5853640927770527,0.9077625558858398,-0.3552925554155556,co+-+emission+en erneut
voraussichtlich,3.7467430836698465,-0.5687932308663066,-0.46533602657263146,-0.5152037475779087,0.8441231247086318,-0.28513221021641133,voraussichtlich
erneut voraussichtlich,3.7467430836698465,-0.5687932308663066,-0.46533602657263146,-0.5152037475779087,0.8441231247086318,-0.28513221021641133,erneut voraussichtlich
"42,2",3.5396710107409204,-0.5119400672876029,-0.40848286299392783,-0.45835058399920486,0.7857177922641374,-0.22827904663770762,"42,2"
"voraussichtlich 42,2",3.5396710107409204,-0.5119400672876029,-0.40848286299392783,-0.45835058399920486,0.7857177922641374,-0.22827904663770762,"voraussichtlich 42,2"
Gigatonnen,4.5974789815785755,-0.7734143850587936,-0.6699571807651186,-0.7198249017703956,0.9720524521398284,-0.31389156557481307,Gigatonnen
"42,2 gigatonne+n",3.495019426527346,-0.4992452133268257,-0.3957880090331505,-0.44565573003842757,0.771716983171581,-0.21558419267693035,"42,2 gigatonne+n"
"41,6",3.3854019765947037,-0.46737893091080673,-0.3639217266171316,-0.4137894476224087,0.734855554243767,-0.18371791026091153,"41,6"
"gigatonne+n 41,6",3.3854019765947037,-0.46737893091080673,-0.3639217266171316,-0.4137894476224087,0.734855554243767,-0.18371791026091153,"gigatonne+n 41,6"
